"Time","y", ,"x", "Temperature"
0,2,1,0.955769
0,2,2,0.491945
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.29065
0,1,2,0.756594
0,1,3,0
0,2,0,0
0,2,1,0.954755
0,2,2,0.498004
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.28339
0,1,2,0.758893
0,1,3,0
0,2,0,0
0,2,1,0.953747
0,2,2,0.503972
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.27626
0,1,2,0.761142
0,1,3,0
0,2,0,0
0,2,1,0.952744
0,2,2,0.509852
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.26926
0,1,2,0.763343
0,1,3,0
0,2,0,0
0,2,1,0.951748
0,2,2,0.515644
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.26239
0,1,2,0.765498
0,1,3,0
0,2,0,0
0,2,1,0.950759
0,2,2,0.521349
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.25565
0,1,2,0.767606
0,1,3,0
0,2,0,0
0,2,1,0.949776
0,2,2,0.526969
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.24902
0,1,2,0.769671
0,1,3,0
0,2,0,0
0,2,1,0.948801
0,2,2,0.532504
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.24252
0,1,2,0.771691
0,1,3,0
0,2,0,0
0,2,1,0.947832
0,2,2,0.537957
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.23613
0,1,2,0.77367
0,1,3,0
0,2,0,0
0,2,1,0.946871
0,2,2,0.543327
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.22986
0,1,2,0.775606
0,1,3,0
0,2,0,0
0,2,1,0.945918
0,2,2,0.548615
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.2237
0,1,2,0.777502
0,1,3,0
0,2,0,0
0,2,1,0.944972
0,2,2,0.553824
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.21765
0,1,2,0.779359
0,1,3,0
0,2,0,0
0,2,1,0.944034
0,2,2,0.558954
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.21171
0,1,2,0.781177
0,1,3,0
0,2,0,0
0,2,1,0.943104
0,2,2,0.564006
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.20588
0,1,2,0.782957
0,1,3,0
0,2,0,0
0,2,1,0.942182
0,2,2,0.568981
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.20015
0,1,2,0.784701
0,1,3,0
0,2,0,0
0,2,1,0.941268
0,2,2,0.57388
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.19452
0,1,2,0.786408
0,1,3,0
0,2,0,0
0,2,1,0.940363
0,2,2,0.578704
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.189
0,1,2,0.78808
0,1,3,0
0,2,0,0
0,2,1,0.939466
0,2,2,0.583455
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.18357
0,1,2,0.789718
0,1,3,0
0,2,0,0
0,2,1,0.938578
0,2,2,0.588132
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.17824
0,1,2,0.791322
0,1,3,0
0,2,0,0
0,2,1,0.937698
0,2,2,0.592738
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.17301
0,1,2,0.792893
0,1,3,0
0,2,0,0
0,2,1,0.936827
0,2,2,0.597273
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.16786
0,1,2,0.794433
0,1,3,0
0,2,0,0
0,2,1,0.935964
0,2,2,0.601739
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.16281
0,1,2,0.795941
0,1,3,0
0,2,0,0
0,2,1,0.93511
0,2,2,0.606135
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.15785
0,1,2,0.797418
0,1,3,0
0,2,0,0
0,2,1,0.934265
0,2,2,0.610463
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.15298
0,1,2,0.798866
0,1,3,0
0,2,0,0
0,2,1,0.933429
0,2,2,0.614725
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.14819
0,1,2,0.800284
0,1,3,0
0,2,0,0
0,2,1,0.932602
0,2,2,0.61892
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.14349
0,1,2,0.801673
0,1,3,0
0,2,0,0
0,2,1,0.931784
0,2,2,0.623051
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.13887
0,1,2,0.803035
0,1,3,0
0,2,0,0
0,2,1,0.930974
0,2,2,0.627117
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.13434
0,1,2,0.804369
0,1,3,0
0,2,0,0
0,2,1,0.930173
0,2,2,0.63112
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.12988
0,1,2,0.805677
0,1,3,0
0,2,0,0
0,2,1,0.929382
0,2,2,0.635061
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.1255
0,1,2,0.806958
0,1,3,0
0,2,0,0
0,2,1,0.928599
0,2,2,0.63894
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.1212
0,1,2,0.808214
0,1,3,0
0,2,0,0
0,2,1,0.927825
0,2,2,0.642759
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.11698
0,1,2,0.809445
0,1,3,0
0,2,0,0
0,2,1,0.92706
0,2,2,0.646518
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.11283
0,1,2,0.810652
0,1,3,0
0,2,0,0
0,2,1,0.926304
0,2,2,0.650218
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.10875
0,1,2,0.811834
0,1,3,0
0,2,0,0
0,2,1,0.925557
0,2,2,0.65386
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.10474
0,1,2,0.812993
0,1,3,0
0,2,0,0
0,2,1,0.924818
0,2,2,0.657445
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.10081
0,1,2,0.81413
0,1,3,0
0,2,0,0
0,2,1,0.924089
0,2,2,0.660973
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.09694
0,1,2,0.815244
0,1,3,0
0,2,0,0
0,2,1,0.923368
0,2,2,0.664447
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.09314
0,1,2,0.816336
0,1,3,0
0,2,0,0
0,2,1,0.922656
0,2,2,0.667865
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.08941
0,1,2,0.817407
0,1,3,0
0,2,0,0
0,2,1,0.921952
0,2,2,0.67123
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.08574
0,1,2,0.818457
0,1,3,0
0,2,0,0
0,2,1,0.921258
0,2,2,0.674541
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.08214
0,1,2,0.819486
0,1,3,0
0,2,0,0
0,2,1,0.920571
0,2,2,0.6778
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.0786
0,1,2,0.820495
0,1,3,0
0,2,0,0
0,2,1,0.919894
0,2,2,0.681008
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.07512
0,1,2,0.821485
0,1,3,0
0,2,0,0
0,2,1,0.919225
0,2,2,0.684165
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.07171
0,1,2,0.822456
0,1,3,0
0,2,0,0
0,2,1,0.918565
0,2,2,0.687272
0,2,3,0
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,0,0,0
0,0,1,0
0,0,2,0
0,0,3,0
0,1,0,0
0,1,1,1.06835
0,1,2,0.823407
0,1,3,0
0,2,0,0
0,2,1,0.917913
0,2,2,0.69033
0,2,3,0
